y_true,score
0,2.7173645682849803e-05
0,8.293208184768351e-05
0,4.7390324924544427e-07
0,1.2927889032047711e-08
0,1.6132548380329824e-05
0,0.0012874529741518342
0,1.057141628312289e-07
0,1.4561658532373298e-06
0,7.860494271782285e-08
0,1.408144331308821e-05
0,2.1920052917631176e-06
0,1.1351138935532917e-05
0,3.0521369307730194e-07
0,1.0483297189092498e-05
0,4.365632136304828e-07
0,7.142166510215993e-08
0,6.04256901361487e-08
0,3.478123006197363e-08
0,8.353005619451966e-10
0,3.454018055325668e-10
0,3.2427162777414587e-06
0,9.20290674004745e-07
0,0.0059080555943858875
0,8.975111889241618e-09
0,1.0294480279430138e-07
0,3.379480668538998e-06
0,1.83500072136824e-05
0,5.9326144245377864e-05
0,3.6664996520595083e-06
0,5.249308515114952e-06
0,8.275924986883697e-11
0,5.261347161860539e-06
0,0.00022389460533493868
0,6.675721190694513e-06
0,5.6914805629970874e-06
0,1.8919247757171715e-05
0,4.791160665317401e-07
0,2.8517213361176754e-05
0,5.130976280676596e-07
0,1.6332170470537823e-06
0,5.465090725072008e-10
0,1.6382821599605134e-06
0,4.877424829139816e-08
0,6.786598133762204e-06
0,7.96070516863737e-05
0,6.3876536379613965e-09
0,8.462029888063345e-07
0,3.291214743679919e-05
0,2.8434844121923525e-06
0,1.6344022754814564e-06
0,2.3198491794394043e-06
0,1.693566114586529e-06
0,3.0032505344430673e-06
0,4.933832642112427e-07
0,4.792921882289794e-06
0,5.996086866538372e-06
0,1.516912309860502e-07
0,2.3514910219522228e-06
0,3.613205775341842e-07
0,3.678269618021771e-07
0,1.2847881307327787e-06
0,2.005852707902646e-06
0,4.949345535103279e-07
0,0.00018091595933723858
0,2.0922509294938186e-06
0,8.628952579207211e-07
0,0.0018750438196104724
0,8.09429092674281e-07
0,2.982230159542564e-09
0,2.08531824733343e-10
0,1.1302364734350455e-06
0,2.132269396482346e-07
0,7.067348908015183e-08
0,6.136984737690005e-05
0,3.6071541275516998e-06
0,2.177477242780759e-07
0,9.023933764428812e-07
0,2.7659650274319004e-09
0,6.61171285189497e-07
0,7.966132359566734e-06
0,2.114283392898586e-07
0,2.694649374802158e-10
0,1.6185411804943817e-06
0,1.6123515333031625e-06
0,1.7798558975962778e-07
0,2.978997922169133e-10
0,1.5691528595300505e-05
0,3.92890376114346e-07
0,3.438581592257371e-07
0,5.480296716985259e-08
0,1.1051291817808189e-08
0,5.5008516278734385e-06
0,1.514493718933688e-06
0,3.4541565426364233e-06
0,1.118749863439985e-05
0,7.147440772485866e-08
0,8.105625563814384e-06
0,5.062930910977668e-09
0,3.2207627976675e-07
0,3.5145462647516906e-07
0,9.695292934867793e-07
0,0.0012531907771204352
0,2.4454120054608066e-07
0,3.3574187630740944e-08
0,1.1160622647040209e-06
0,1.806052701087747e-09
0,2.127719178437242e-08
0,3.4080992313469573e-06
0,1.3323776473680107e-07
0,1.1624095407599488e-06
0,6.958071158380306e-07
0,5.505936390165635e-07
0,1.4770613674997243e-08
0,1.2188639819100808e-05
0,4.328942198585423e-07
0,1.9304461285242332e-08
0,8.505439477358895e-07
0,5.397864481213507e-05
0,5.513307158310275e-10
0,2.8363339090311055e-06
0,1.2852775987865446e-08
0,1.1716989408767182e-05
0,3.8228736020391815e-08
0,9.646971509365884e-06
0,4.5175013769489106e-08
0,1.7677279047972457e-07
0,2.5879471071935267e-07
0,1.0033694284773694e-06
0,1.026157778620377e-05
0,3.2140311262245087e-06
0,7.630858904480533e-07
0,1.9981363112869427e-06
0,7.367192870547753e-10
0,6.557499236411602e-05
0,2.9243972259831557e-08
0,4.950889226885399e-05
0,8.939479286873814e-05
0,8.997989280852558e-06
0,1.8675554970051105e-06
0,9.977538103424133e-11
0,5.550805777145484e-06
0,1.3980983009987537e-05
0,1.7545390379701747e-07
0,1.9180346869744245e-06
0,4.7960164689715175e-05
0,2.2542326125641094e-07
0,8.824046514318375e-10
0,1.5276215124120645e-09
0,2.858027821099729e-07
0,7.256779781105692e-05
0,1.709638272667713e-08
0,3.815611423054189e-09
0,2.1664178477731096e-07
0,5.425109036005329e-05
0,0.00045329628211151753
0,2.2702760996779477e-06
0,3.958046083487136e-07
0,9.699776868671492e-06
0,5.078012391724666e-06
0,3.291096820511525e-05
0,2.8541230910352343e-09
0,8.819592638633449e-07
0,1.9014262418873792e-06
0,5.98706260072619e-09
0,1.5492677141649404e-08
0,5.221783795703212e-08
0,7.163751981372592e-07
0,5.625046642181984e-06
0,2.162854591422419e-05
0,3.4694132691413892e-09
0,1.806993992426282e-09
0,8.122036080699573e-07
0,8.282952372909107e-08
0,2.8454236894404e-09
0,5.346625052977539e-09
0,6.754265795805079e-06
0,8.635912443350394e-08
0,1.1372911341852271e-05
0,5.0117714185110256e-05
0,4.321977071131104e-07
0,1.5707632969585303e-06
0,4.367701106151632e-05
0,9.038994114982664e-05
0,0.003566291721261671
0,2.4751032944081152e-09
0,6.0975992076141455e-06
0,1.4968785432366955e-06
0,2.5723211566020194e-06
0,6.415395721232204e-07
0,3.997417823102314e-06
0,1.1333730645548605e-09
0,1.9019087785782478e-06
0,3.0957866184664666e-07
0,3.281802198426607e-06
0,1.9493784137829213e-06
0,2.089624391159259e-08
0,2.73711464706811e-07
0,4.512991823683182e-06
0,1.8872952682065359e-07
0,0.00034257397545577246
0,6.570917062506981e-10
0,9.246539909919677e-06
0,7.615169251540745e-10
0,5.917236454780584e-07
0,1.9251688894382244e-07
0,6.134455546582346e-06
0,1.331165613670426e-07
0,5.107492827586049e-07
0,2.6800660769731903e-07
0,9.175139439517987e-09
0,8.285807647148619e-09
0,1.8363367308437422e-06
0,8.261787570731468e-06
0,3.634278717328291e-06
0,1.1676085196433771e-05
0,1.1902005996700187e-05
0,8.27916966044652e-09
0,2.017347731787169e-07
0,0.0001846473422599308
0,4.431974907451901e-07
0,2.3607975198459427e-06
0,4.4074514411116284e-07
0,2.5196373204156207e-06
0,6.176981538418101e-08
0,2.0967603015647692e-06
0,7.634596323732303e-06
0,3.4746863590667725e-08
0,8.549616507092718e-07
0,1.2270602002374486e-09
0,1.7758297095411952e-07
0,1.3852051688848193e-08
0,6.4738719014512895e-09
0,3.710322756114807e-08
0,0.00012829744058284834
0,1.8866209700046124e-08
0,2.1439587421307844e-05
0,4.449504026381247e-06
0,1.2043013939724083e-07
0,2.771663400478119e-08
0,4.103387903386006e-06
0,1.0873913582643275e-08
0,6.686350967852733e-07
0,3.6966219469202195e-07
0,9.536564630954761e-05
0,1.6929041561717599e-09
0,3.893656543903238e-09
0,1.5236139734953132e-05
0,1.8178812289149145e-06
0,8.473423471701005e-06
0,4.781034165083653e-07
0,2.39405921881169e-07
0,2.4144857143158085e-07
0,3.3751292333322035e-07
0,1.6865983265400788e-07
0,2.596163072901195e-07
0,0.00012915528307912445
0,2.7349033067515454e-08
0,3.4000730341623344e-08
0,2.708514516597709e-07
0,1.7123136287427665e-08
0,8.070779174249082e-08
0,4.464420179311927e-08
