y_true,score
0,0.0058608027
0,0.0055467864
0,0.0055097286
0,0.0055349786
0,0.0055248565
0,0.005485587
0,0.0055619306
0,0.0054837717
0,0.0054937196
0,0.005426125
0,0.005514946
0,0.0059340945
0,0.0054137814
0,0.005469721
0,0.005489631
0,0.0053424626
0,0.005501322
0,0.0055169915
0,0.0054807975
0,0.005545892
0,0.0055431314
0,0.0057344646
0,0.0054810625
0,0.005478438
0,0.0054928707
0,0.0054878974
0,0.0054311864
0,0.005437181
0,0.005369417
0,0.0059851906
0,0.005539379
0,0.005552607
0,0.0056976867
0,0.005478422
0,0.005612937
0,0.005445668
0,0.0054457225
0,0.0054841614
0,0.005795719
0,0.005514159
0,0.005720304
0,0.006009176
0,0.0054709064
0,0.005376226
0,0.005399602
0,0.0055325953
0,0.0059067276
0,0.005793154
0,0.005516301
0,0.0054842657
0,0.005870095
0,0.005604134
0,0.0059340945
0,0.005476796
0,0.0060335426
0,0.005869928
0,0.0053687245
0,0.0058513586
0,0.0057639563
0,0.006050237
0,0.0054895375
0,0.0055297418
0,0.0055361125
0,0.005469721
0,0.005480569
0,0.0056319875
0,0.0055881175
0,0.005369417
0,0.0055009094
0,0.005467392
0,0.0055130217
0,0.0054984116
0,0.0055448925
0,0.0052359276
0,0.0054763597
0,0.0056781373
0,0.005871375
0,0.0054793474
0,0.005480823
0,0.0055002263
0,0.0055337236
0,0.00547094
0,0.0054354896
0,0.005795719
0,0.0061342916
0,0.0055496325
0,0.005481619
0,0.0060003754
0,0.005538392
0,0.005535299
0,0.005441174
0,0.0054763597
0,0.0054616956
0,0.0054638567
0,0.0054663285
0,0.005498839
0,0.0053940066
0,0.0054739346
0,0.005517986
0,0.0054572015
0,0.0060303835
0,0.005501703
0,0.0057957084
0,0.005476796
0,0.0055629066
0,0.005544498
0,0.0054664426
0,0.0054041822
0,0.0054649864
0,0.0054296823
0,0.005521242
0,0.0054817176
0,0.0054763495
0,0.005579036
0,0.0060269916
0,0.005473094
0,0.00639919
0,0.00556488
0,0.0054935273
0,0.0055099116
0,0.0059607695
0,0.0054978896
0,0.005482924
0,0.005783895
0,0.005438924
0,0.005503461
0,0.0055303345
0,0.005534737
0,0.0054986305
0,0.005423778
0,0.006050237
0,0.005976323
0,0.0054696375
0,0.005997555
0,0.0055838665
0,0.005465616
0,0.005490667
0,0.0054398733
0,0.0055023446
0,0.005545892
0,0.005428189
0,0.005503921
0,0.0054543037
0,0.0057639563
0,0.005496967
0,0.0055043255
0,0.005467392
0,0.005467392
0,0.0054137814
0,0.00553685
0,0.0055212528
0,0.0055009094
0,0.0055056387
0,0.0055373465
0,0.0053864527
0,0.0058849677
0,0.0055246386
0,0.0057386584
0,0.00576923
0,0.005437181
0,0.005544498
0,0.0055122166
0,0.005501322
0,0.0055201426
0,0.0054739346
0,0.0054338607
0,0.0056666746
0,0.0055671814
0,0.0055247094
0,0.0053380784
0,0.005545892
0,0.005478859
0,0.006050237
0,0.0054807975
0,0.0056697866
0,0.005660711
0,0.0054664426
0,0.0054638567
0,0.0058411765
0,0.006050237
0,0.0058981767
0,0.005497233
0,0.005480569
0,0.005592269
0,0.0056605577
0,0.005523971
0,0.0058685867
0,0.0054743392
0,0.005482893
0,0.005902638
0,0.0054164883
0,0.0055881175
0,0.0055357553
0,0.0054439716
0,0.0056475718
0,0.0054837978
0,0.0060113124
0,0.0055337236
0,0.0054135043
0,0.0054202094
0,0.005544498
0,0.0054399306
0,0.0055079213
0,0.005478952
0,0.005498839
0,0.0054986305
0,0.0055437624
0,0.0055850977
0,0.005798941
0,0.005478438
0,0.0055624843
0,0.0059643756
0,0.005636229
0,0.0055482015
0,0.0054817176
0,0.0055297418
0,0.0055102143
0,0.0054564765
0,0.005332415
0,0.0054512676
0,0.0055652233
0,0.0054763597
0,0.0054856706
0,0.0059827543
0,0.00552646
0,0.0053963326
0,0.005524083
0,0.0054721236
0,0.0055201426
0,0.005478708
0,0.00616772
0,0.0055147423
0,0.005539353
0,0.0053722598
0,0.005520446
0,0.0054750615
0,0.005811016
0,0.0055152914
0,0.0054837978
0,0.005333472
0,0.005418184
0,0.006050237
0,0.005489756
0,0.0057581495
0,0.005552913
0,0.0054837093
0,0.0055130217
0,0.005380251
0,0.0055128075
0,0.0054773986
0,0.0054709064
0,0.005612782
0,0.005441174
0,0.0055099116
0,0.005551449
0,0.0060224314
0,0.0054905084
0,0.0059805117
0,0.0055337236
0,0.0054550227
0,0.0054984684
0,0.0053963326
0,0.0054978896
0,0.0055035036
0,0.005552607
0,0.00548049
0,0.0055796765
0,0.0054841614
0,0.0058158725
0,0.0059019164
0,0.00550449
0,0.0059796157
0,0.0055569797
0,0.0058770557
0,0.0054187574
0,0.0054721236
0,0.0054590385
0,0.005532328
0,0.0054988833
0,0.0055770157
0,0.0054709064
0,0.0055560577
0,0.0055102143
0,0.0055838665
0,0.005482544
0,0.0055152914
0,0.005638523
0,0.0055147423
0,0.0055246386
0,0.0055296267
0,0.0054543554
0,0.005758963
