y_true,score
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1716969
0,1.1298461
0,1.1298461
0,1.1523509
0,1.1298461
0,1.219928
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1039165
0,1.1298461
0,1.1298461
0,1.0579462
0,1.1798333
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1881027
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,0.97977036
0,1.1298461
0,1.1825494
0,1.1298461
0,1.1298461
0,1.0409468
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1323841
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1436474
0,1.1383103
0,1.1298461
0,1.1298461
0,1.084564
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0943408
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1607814
0,1.1215811
0,1.1298461
0,1.2334021
0,1.2171952
0,1.1298461
0,1.1298461
0,1.1452426
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0081761
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1106042
0,1.1298461
0,1.1298461
0,1.1807662
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0535768
0,1.1298461
0,1.1298461
0,1.1134344
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1200078
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0611919
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1798333
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1383103
0,1.1383103
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1436474
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1807662
0,1.1298461
0,1.1298461
0,1.1466608
0,1.0081761
0,1.0967731
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0138096
0,1.1798333
0,1.1298461
0,1.1298461
0,1.0579462
0,1.0952824
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,0.9579433
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1512756
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0662438
0,1.1298461
0,1.1298461
0,1.1454188
0,1.1298461
0,1.1807662
0,1.1298461
0,1.0885011
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1403385
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1323841
0,1.1003517
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.2050076
0,1.1298461
0,1.1466608
0,1.1792525
0,1.118643
0,1.1298461
0,1.1927127
0,1.1298461
0,1.077818
0,1.1298461
0,1.1298461
0,1.082688
0,1.0662438
0,1.1298461
0,1.2133734
0,1.1298461
0,1.0882679
0,1.1298461
0,1.1292853
0,1.0970916
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1825494
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1593932
0,1.1158447
0,1.1298461
0,1.119833
0,1.1900233
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0797467
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.029834
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1825494
0,1.1298461
0,1.1003517
0,1.1298461
0,1.1783866
0,1.082688
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1259588
0,1.1298461
0,1.0976764
0,1.1298461
0,1.13591
0,1.1298461
0,1.1122633
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.236298
0,1.1410441
0,1.1079365
0,1.1298461
0,1.2171952
0,1.119833
0,1.1321523
0,1.1298461
0,1.1298461
0,1.1593932
0,1.1239996
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,0.9579433
0,1.1298461
0,1.1298461
0,1.0582244
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.2211014
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0263777
0,1.0674974
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.0081761
0,1.1298461
0,1.0569005
0,1.1122633
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
0,1.1298461
