y_true,score
0,0.5
0,0.5
0,0.5
0,0.500015377998352
0,0.5
0,0.5
0,0.5000104904174805
0,0.5
0,0.4999878406524658
0,0.3440607786178589
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.4999123215675354
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5000138282775879
0,0.5
0,0.5
0,0.5
0,0.6500120162963867
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.2234209179878235
0,0.5000587701797485
0,0.5
0,0.5000326633453369
0,0.5
0,0.5
0,0.5000154972076416
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.18825072050094604
0,0.27213776111602783
0,0.5
0,0.5
0,0.5
0,0.5
0,0.3229793906211853
0,0.5
0,0.5
0,0.763373851776123
0,0.5
0,0.4999702572822571
0,0.5
0,0.5
0,0.49993056058883667
0,0.5
0,0.5
0,0.21656721830368042
0,0.5
0,0.49993717670440674
0,0.5
0,0.5
0,0.5003065466880798
0,0.5003054738044739
0,0.5000135898590088
0,0.2906973958015442
0,0.5
0,0.4999765157699585
0,0.3468362092971802
0,0.5
0,0.5002164840698242
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5000009536743164
0,0.5
0,0.5
0,0.5000733137130737
0,0.28654396533966064
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5000383853912354
0,0.5000249147415161
0,0.5
0,0.24088752269744873
0,0.5000021457672119
0,0.5
0,0.411359965801239
0,0.5
0,0.34775763750076294
0,0.5000914335250854
0,0.5000159740447998
0,0.5
0,0.5
0,0.50006103515625
0,0.30625683069229126
0,0.5000405311584473
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.25091296434402466
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5273524522781372
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.2722030282020569
0,0.6817883253097534
0,0.811067521572113
0,0.5
0,0.5
0,0.25816774368286133
0,0.5
0,0.4999815821647644
0,0.19987308979034424
0,0.5
0,0.1284276843070984
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5748725533485413
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.49998044967651367
0,0.5
0,0.5
0,0.5000085234642029
0,0.5
0,0.500440239906311
0,0.4999859929084778
0,0.5309551954269409
0,0.17129778861999512
0,0.5
0,0.5
0,0.5
0,0.5000264644622803
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5000007152557373
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5000037550926208
0,0.5
0,0.5
0,0.5
0,0.5
0,0.500055730342865
0,0.5
0,0.5
0,0.5000085830688477
0,0.5
0,0.5000011920928955
0,0.5
0,0.5000655651092529
0,0.24854284524917603
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.2508862018585205
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0,0.6953359842300415
0,0.5
0,0.5
0,0.5
0,0.5001043081283569
0,0.228526771068573
0,0.5
0,0.5002719163894653
0,0.5
0,0.5
0,0.5
0,0.5000489950180054
0,0.5
0,0.4999946355819702
0,0.5
0,0.5000358819961548
0,0.5
0,0.5
0,0.5
0,0.5000537633895874
0,0.5
0,0.500002384185791
0,0.5
0,0.5000001192092896
0,0.5
0,0.5
0,0.5406439304351807
0,0.5
0,0.5
0,0.5
0,0.33510762453079224
0,0.5000344514846802
0,0.24778354167938232
0,0.5
0,0.27971792221069336
